code,date,open,close,high,low,volume,factor,is_suspended,is_limit_up,is_limit_down,is_st,alpha_001,alpha_002,alpha_003,alpha_004,alpha_005,alpha_006,alpha_007,alpha_008,alpha_009,alpha_010
600115,2024-12-19,4.06,4.08,4.1,4.0,62892993.0,1.0,0,0,0,0,0.32980807,-0.15021576,0.12058346,-0.44444444,-0.24052899,0.05782087,-1.0,-0.85283167,0.0,0.56276929
600115,2024-12-20,4.08,4.03,4.13,4.03,62532964.0,1.0,0,0,0,0,-0.01672862,0.20730106,-0.17998774,-0.55555556,-0.17670612,-0.59645284,-1.0,-0.60779322,0.05,0.81904482
600115,2024-12-23,4.05,4.04,4.11,4.03,64971308.0,1.0,0,0,0,0,-0.21912312,0.27599086,-0.20263734,-1.0,-0.50806549,-0.64595718,-1.0,-0.63937316,-0.01,0.14650617
600115,2024-12-24,4.03,4.09,4.1,4.02,83984556.0,1.0,0,0,0,0,0.40027403,-0.08554713,-0.35713302,-1.0,-0.30869928,-0.345368,-1.0,-0.44964734,-0.05,0.62235709
600115,2024-12-25,4.07,4.01,4.09,3.97,64947420.0,1.0,0,0,0,0,0.28613396,-0.08036694,-0.45997955,-1.0,-0.38378157,-0.37814489,-1.0,-0.66320329,0.08,0.32589111
600115,2024-12-26,4.01,3.98,4.03,3.98,40569262.0,1.0,0,0,0,0,0.14259151,-0.24520324,-0.14646599,-0.77777778,-0.33774156,-0.54072264,-1.0,-0.63721841,0.03,0.8100411
600115,2024-12-27,3.99,4.09,4.11,3.97,89553117.0,1.0,0,0,0,0,-0.31388291,-0.37197821,-0.1770479,-0.66666667,-0.51120626,-0.51207133,-0.06666667,-0.67339342,-0.11,0.36831799
600115,2024-12-30,4.06,4.08,4.14,4.02,68901894.0,1.0,0,0,0,0,-0.34286834,-0.64743651,-0.41378115,-1.0,-0.35051248,0.3224429,-1.0,-0.60941176,0.01,0.29482657
600115,2024-12-31,4.09,4.0,4.09,4.0,58266462.0,1.0,0,0,0,0,0.00744077,-0.78319143,-0.30178166,-1.0,-0.60864103,0.4395318,-1.0,-0.54340584,0.08,0.24867828
600115,2025-01-02,4.01,3.89,4.03,3.86,78547220.0,1.0,0,0,0,0,-0.04495593,-0.7308862,-0.22403693,-0.77777778,-0.68996856,0.38569436,-1.0,-0.49892178,0.11,0.47815867
600115,2025-01-03,3.89,3.85,3.93,3.83,60196182.0,1.0,0,0,0,0,-0.24295223,-0.67671279,-0.16869191,-1.0,-0.71215588,0.06190983,-1.0,-0.67385339,0.04,0.58098316
600115,2025-01-06,3.85,3.83,3.86,3.78,68064043.0,1.0,0,0,0,0,-0.0717783,-0.34626229,-0.25453993,-1.0,-0.47216542,0.02377374,-1.0,-0.79156863,-0.02,0.69849197
600115,2025-01-07,3.8,3.8,3.84,3.77,59621560.0,1.0,0,0,0,0,-0.36699941,0.15213702,-0.10423722,-0.77777778,-0.0665898,-0.113478,-1.0,-0.41978452,-0.03,0.78919554
600115,2025-01-08,3.79,3.78,3.81,3.73,58308654.0,1.0,0,0,0,0,-0.44245449,0.55710068,-0.25562849,-0.44444444,-0.12167445,-0.12569477,-1.0,-0.51635651,-0.02,0.32295948
600115,2025-01-09,3.78,3.74,3.83,3.74,56548722.0,1.0,0,0,0,0,-0.48189824,0.51993436,-0.26546908,-0.33333333,-0.31455494,-0.20027073,-1.0,-0.3299393,-0.04,0.37064579
600115,2025-01-10,3.74,3.69,3.81,3.69,53295318.0,1.0,0,0,0,0,-0.44648797,0.38317108,-0.21461705,-0.33333333,-0.51046827,-0.54417565,-1.0,-0.3568351,-0.05,0.12840086
600115,2025-01-13,3.7,3.72,3.73,3.65,68428220.0,1.0,0,0,0,0,0.42808219,0.31727916,-0.59377609,-0.66666667,-0.30635763,-0.38193913,0.61666667,-0.27384917,-0.03,0.5258317
600115,2025-01-14,3.71,3.94,3.94,3.71,107964262.0,1.0,0,0,0,0,0.10737336,-0.17476492,-0.40667727,-0.11111111,-0.16539151,0.17912256,-0.34166667,-0.44342208,-0.22,0.73479366
600115,2025-01-15,3.94,3.9,3.95,3.89,43127887.0,1.0,0,0,0,0,-0.10166178,-0.38364309,-0.14341076,-0.77777778,-0.23172579,0.23861804,-1.0,-0.32119789,0.04,0.44787796
600115,2025-01-16,3.94,3.94,4.02,3.91,62862134.0,1.0,0,0,0,0,-0.24017595,-0.32498031,-0.09706068,-0.77777778,-0.23735923,0.49620857,-1.0,-0.35192797,-0.04,0.37683284
600115,2025-01-17,3.95,4.09,4.18,3.93,127430910.0,1.0,0,0,0,0,0.3525616,-0.62714077,-0.20914653,-1.0,-0.20732921,-0.0782723,-0.95833333,-0.21671887,-0.15,0.20414548
600115,2025-01-20,4.1,3.91,4.12,3.91,90737573.0,1.0,0,0,0,0,-0.00264033,-0.27395936,-0.35898082,-0.88888889,-0.09880223,-0.21807808,-0.59166667,-0.15404189,0.18,0.88353217
600115,2025-01-21,3.99,3.97,4.02,3.94,72348378.0,1.0,0,0,0,0,-0.214565,-0.28407775,-0.37681794,-0.88888889,-0.0938648,-0.1833895,-0.91666667,-0.2784191,-0.06,0.24731183
600115,2025-01-22,3.96,3.92,3.97,3.87,53388186.0,1.0,0,0,0,0,-0.26509084,-0.10650729,-0.26367724,-0.77777778,-0.30065359,-0.08832839,-1.0,-0.37277528,0.05,0.36456908
600115,2025-01-23,3.92,3.85,3.96,3.84,67078761.0,1.0,0,0,0,0,-0.42451172,-0.08216293,-0.21894967,-0.44444444,-0.29477188,-0.02596138,-1.0,-0.39546255,0.07,0.68148076
600115,2025-01-24,3.87,3.88,3.93,3.8,77161642.0,1.0,0,0,0,0,-0.08637874,-0.04909048,-0.04027164,-0.44444444,-0.10975951,0.1027338,0.11666667,-0.31154599,-0.03,0.66669924
600115,2025-01-27,3.9,3.88,3.93,3.86,61047910.0,1.0,0,0,0,0,-0.41774131,0.62624828,-0.07967687,-0.66666667,-0.2553102,0.19236486,-1.0,-0.5814909,0.0,0.38731431
600115,2025-02-05,3.89,3.78,3.9,3.75,70733042.0,1.0,0,0,0,0,-0.21474609,0.26788904,-0.32335317,-0.11111111,-0.13350372,-0.25152133,0.95833333,-0.37629572,0.1,0.76416016
600115,2025-02-06,3.77,3.76,3.8,3.75,66372019.0,1.0,0,0,0,0,-0.39082031,-0.12002419,-0.46635516,-0.11111111,-0.01264519,-0.29177898,-1.0,-0.21044397,0.02,0.84023438
600115,2025-02-07,3.77,3.79,3.82,3.74,70639620.0,1.0,0,0,0,0,-0.45987112,-0.14518016,-0.71063931,-0.11111111,-0.07061347,-0.30789105,0.675,-0.17396403,-0.03,0.59548916
600115,2025-02-10,3.81,3.85,3.88,3.79,67285983.0,1.0,0,0,0,0,-0.46310035,-0.11260897,-0.87444671,-0.11111111,-0.02892439,-0.40749043,-1.0,-0.24057065,-0.06,0.29783288
600115,2025-02-11,3.84,3.75,3.86,3.74,73508848.0,1.0,0,0,0,0,-0.03085335,0.12337821,-0.74840825,-0.11111111,-0.02974794,0.26542189,0.4,-0.29104769,0.1,0.543058
600115,2025-02-12,3.76,3.76,3.79,3.73,47538334.0,1.0,0,0,0,0,-0.16842414,0.42466299,-0.78290336,-0.22222222,-0.02368124,0.00312963,-1.0,-0.18080532,-0.01,0.56336653
600115,2025-02-13,3.76,3.78,3.81,3.76,60435143.0,1.0,0,0,0,0,-0.2397501,0.43877294,-0.84796303,-0.11111111,-0.07032316,-0.40546364,-1.0,-0.36623021,-0.02,0.17893401
600115,2025-02-14,3.77,3.78,3.81,3.76,41174933.0,1.0,0,0,0,0,-0.35276313,0.47937924,-0.86177844,-0.44444444,-0.13684027,-0.50172505,-1.0,-0.47987495,0.0,0.49668034
600115,2025-02-17,3.78,3.74,3.79,3.73,62474462.0,1.0,0,0,0,0,-0.01404878,0.63150489,-0.82891258,-0.11111111,-0.11405539,-0.41075558,-1.0,-0.60269426,0.04,0.75136612
600115,2025-02-18,3.74,3.67,3.74,3.66,72978860.0,1.0,0,0,0,0,-0.12909836,0.22928029,-0.63132655,-0.11111111,-0.18196045,-0.36959585,0.49166667,-0.48037493,0.07,0.25819672
600115,2025-02-19,3.68,3.66,3.68,3.64,76798722.0,1.0,0,0,0,0,-0.45306401,0.263178,-0.09065638,-0.11111111,-0.07685877,0.10125734,0.71666667,-0.61331251,0.01,0.87636612
600115,2025-02-20,3.67,3.66,3.7,3.64,58931529.0,1.0,0,0,0,0,-0.43421823,0.36277472,0.10372052,-0.11111111,-0.10182499,0.005722,-1.0,-0.63393206,0.0,0.61799727
600115,2025-02-21,3.67,3.68,3.69,3.64,51040851.0,1.0,0,0,0,0,0.30731707,0.22227616,-0.16928081,-0.22222222,-0.0944078,-0.11986591,-1.0,-0.63309914,-0.02,0.47180488
600115,2025-02-24,3.68,3.81,3.83,3.67,151240961.0,1.0,0,0,0,0,0.3130613,-0.29263118,0.18438213,-0.22222222,-0.20463098,0.28905349,-0.16666667,-0.73989455,-0.13,0.17678641
600115,2025-02-25,3.8,3.81,3.87,3.77,94314265.0,1.0,0,0,0,0,0.16933594,-0.25248356,0.153489,-1.0,-0.34190201,0.23181122,-0.175,-0.75600703,0.0,0.28154297
600115,2025-02-26,3.83,3.78,3.86,3.74,77235604.0,1.0,0,0,0,0,-0.07410662,-0.41642495,-0.00872138,-0.66666667,-0.19060025,0.142162,-0.21666667,-0.76699219,0.03,0.80033197
600115,2025-02-27,3.77,3.84,3.84,3.76,79070259.0,1.0,0,0,0,0,0.34791952,-0.47176969,-0.01884146,-0.88888889,-0.19363642,0.11617467,-0.63333333,-0.64986323,-0.06,0.28677476
600115,2025-02-28,3.83,3.83,3.88,3.82,83961240.0,1.0,0,0,0,0,0.2608908,-0.50467067,-0.17828825,-1.0,-0.48572439,0.02325482,-0.625,-0.77784291,0.01,0.16341082
600115,2025-03-03,3.83,3.82,3.86,3.81,59479505.0,1.0,0,0,0,0,0.14569083,-0.51331644,-0.1214756,-1.0,-0.59135556,0.086513,-1.0,-0.73450635,0.01,0.66106333
600115,2025-03-04,3.82,3.82,3.86,3.79,53848504.0,1.0,0,0,0,0,0.01289314,-0.34956264,-0.06977931,-0.77777778,-0.11677794,0.17156469,-1.0,-0.46383894,0.0,0.77545437
600115,2025-03-05,3.83,3.91,3.91,3.82,99006499.0,1.0,0,0,0,0,0.33597108,-0.62464827,-0.21557617,-1.0,-0.27272981,0.1213844,-0.36666667,-0.73880743,-0.09,0.29806565
600115,2025-03-06,3.93,3.89,3.96,3.86,79362018.0,1.0,0,0,0,0,-0.13780297,-0.15349316,-0.13358045,-0.88888889,-0.15779452,0.26727445,-0.275,-0.73049091,0.02,0.75097733
600115,2025-03-07,3.89,3.86,3.89,3.85,48144895.0,1.0,0,0,0,0,-0.22347078,-0.36960344,0.45992272,-0.77777778,-0.36291128,0.71473144,-1.0,-0.5539695,0.03,0.32059801
600115,2025-03-10,3.86,3.81,3.88,3.8,60918096.0,1.0,0,0,0,0,-0.3459058,-0.33835474,0.1910449,-0.33333333,-0.15999732,0.29807869,-1.0,-0.29272585,0.05,0.67353918
600115,2025-03-11,3.8,3.86,3.86,3.79,44682601.0,1.0,0,0,0,0,-0.47353516,-0.37932548,0.05492877,-0.33333333,-0.15266953,0.01982184,-1.0,-0.46099707,-0.05,0.31086362
600115,2025-03-12,3.84,3.79,3.86,3.78,62456260.0,1.0,0,0,0,0,0.10900567,-0.33497154,0.05971814,-0.11111111,-0.16477253,0.00783983,-1.0,-0.32479468,0.07,0.68988084
600115,2025-03-13,3.79,3.74,3.79,3.72,73853138.0,1.0,0,0,0,0,-0.10798672,0.0838179,0.11767675,-0.11111111,-0.09798571,-0.07045131,0.275,-0.37490227,0.05,0.40724468
600115,2025-03-14,3.74,3.79,3.79,3.73,55317923.0,1.0,0,0,0,0,-0.29896505,-0.04768039,-0.15438624,-0.11111111,-0.07716178,-0.20008834,-1.0,-0.16497263,-0.05,0.69703183
600115,2025-03-17,3.8,3.8,3.85,3.78,61872513.0,1.0,0,0,0,0,-0.43618061,-0.16490779,-0.11825691,-0.11111111,-0.09982308,-0.20386527,-1.0,-0.22891802,-0.01,0.53000391
600115,2025-03-18,3.8,3.79,3.81,3.77,38992255.0,1.0,0,0,0,0,-0.00722233,-0.1161758,-0.33093252,-0.11111111,-0.10723407,-0.25289167,-1.0,-0.26885502,0.01,0.57477548
600115,2025-03-19,3.79,3.76,3.81,3.75,84688453.0,1.0,0,0,0,0,-0.13095703,0.0502752,-0.01582107,-0.11111111,-0.12035744,-0.16599555,0.21666667,-0.22028929,0.03,0.35309631
600115,2025-03-20,3.76,3.7,3.78,3.69,147094657.0,1.0,0,0,0,0,-0.20158141,0.67995378,0.33946985,-0.11111111,-0.17259081,0.40275317,0.64166667,-0.2945085,0.06,0.57898848
600115,2025-03-21,3.7,3.69,3.74,3.68,87373646.0,1.0,0,0,0,0,-0.38414991,0.67143849,0.23755235,-0.22222222,-0.26964729,0.37407503,0.45833333,-0.63357436,0.01,0.29949239
600115,2025-03-24,3.69,3.73,3.75,3.69,85333309.0,1.0,0,0,0,0,0.41098965,0.83724086,0.38732803,-0.88888889,-0.2874141,0.37039711,0.06666667,-0.77091478,-0.04,0.46339321
600115,2025-03-25,3.73,3.82,3.84,3.72,143670446.0,1.0,0,0,0,0,0.35778385,0.43112946,0.05492366,-1.0,-0.48879113,0.39975875,-0.14166667,-0.80734662,-0.09,0.37707317
600115,2025-03-26,3.82,3.85,3.87,3.79,77053847.0,1.0,0,0,0,0,0.29666472,0.57738987,-0.15943605,-1.0,-0.55045032,0.34648156,-0.25833333,-0.8789299,-0.03,0.62824264
600115,2025-03-27,3.84,3.8,3.85,3.8,55058603.0,1.0,0,0,0,0,0.02408346,0.16705693,-0.11786178,-1.0,-0.36586574,0.41459623,-1.0,-0.78027344,0.05,0.52389778
600115,2025-03-28,3.81,3.73,3.82,3.72,81231600.0,1.0,0,0,0,0,-0.05725712,-0.14583244,-0.16093621,-0.66666667,-0.57991349,0.4898355,0.16666667,-0.81203595,0.07,0.36100273
600115,2025-03-31,3.72,3.63,3.74,3.62,135278165.0,1.0,0,0,0,0,-0.14820593,0.15743823,-0.21176318,-0.77777778,-0.21557903,0.52961531,0.38333333,-0.70898438,0.1,0.5250585
600115,2025-04-01,3.62,3.7,3.72,3.62,91321497.0,1.0,0,0,0,0,-0.29627462,-0.20506884,-0.02762494,-0.33333333,-0.55651351,0.31965544,-0.075,-0.6559875,-0.07,0.58240687
600115,2025-04-02,3.7,3.69,3.73,3.67,60530366.0,1.0,0,0,0,0,-0.00887112,0.02793418,0.00806062,-0.44444444,-0.46101477,0.19414283,-1.0,-0.57371607,0.01,0.59711388
600115,2025-04-03,3.68,3.77,3.78,3.66,87879847.0,1.0,0,0,0,0,0.36466459,0.00030159,-0.17261282,-0.66666667,-0.53743849,0.28006194,0.26666667,-0.73755126,-0.08,0.1975429
600115,2025-04-07,3.7,3.56,3.7,3.47,145278528.0,1.0,0,0,0,0,0.32393679,0.15058688,-0.15741337,-1.0,-0.825559,0.32486832,0.91666667,-0.90703125,0.21,0.10027312
